dissimilarity_d1_a0,dissimilarity_d1_a45,dissimilarity_d1_a90,dissimilarity_d1_a135,dissimilarity_d3_a0,dissimilarity_d3_a45,dissimilarity_d3_a90,dissimilarity_d3_a135,dissimilarity_d5_a0,dissimilarity_d5_a45,dissimilarity_d5_a90,dissimilarity_d5_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135,correlation_d5_a0,correlation_d5_a45,correlation_d5_a90,correlation_d5_a135,contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,contrast_d5_a0,contrast_d5_a45,contrast_d5_a90,contrast_d5_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,energy_d5_a0,energy_d5_a45,energy_d5_a90,energy_d5_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,homogeneity_d5_a0,homogeneity_d5_a45,homogeneity_d5_a90,homogeneity_d5_a135,ASM_d1_a0,ASM_d1_a45,ASM_d1_a90,ASM_d1_a135,ASM_d3_a0,ASM_d3_a45,ASM_d3_a90,ASM_d3_a135,ASM_d5_a0,ASM_d5_a45,ASM_d5_a90,ASM_d5_a135,category
12.99089566929132,16.55527311054627,12.837598425196834,17.28290656581319,28.73775000000004,25.007558578987048,26.95199999999993,25.27714789619534,34.11458333333335,32.94953173777306,22.763211382113763,30.023933402705417,0.8588006399756578,0.7752514264815413,0.8695867835589337,0.7602574784320462,0.34897234954327844,0.4985262213020337,0.44562233378289934,0.4918878582591961,0.10587908707905384,0.17285163618242644,0.5891554297921372,0.29904916164670564,294.22539370078806,468.60685721371476,271.46062992125985,499.86880773761567,1366.334999999998,1050.7946586041753,1155.5979999999977,1064.7790375409356,1882.1026422764198,1738.4037460978113,852.6260162601623,1473.6607700312159,0.05148954466744947,0.046258990126980974,0.05133690965979081,0.04533926252804179,0.0379862228314422,0.03951961077283953,0.0388440642585837,0.0394337816071659,0.036216273104183544,0.03641772418478085,0.04082667891748846,0.03728456358704241,0.12832940259282977,0.10060193436218326,0.12050862254076475,0.09319074177500437,0.05786954745240291,0.06795397339473008,0.05775906303254243,0.06307027158664116,0.04932111539581716,0.04738424125573819,0.0704785268937595,0.05510443757663741,0.002651173210061274,0.0021398941675681233,0.0026354782934175235,0.0020556487265866942,0.0014429531249999807,0.0015617996356367344,0.0015088613281249799,0.0015550231318416556,0.0013116184375568086,0.0013262506347987719,0.0016668177114316967,0.0013901386818762085,drzwi_1
13.092027559055108,17.399466798933634,14.541584645669303,18.95046190092381,30.151749999999986,27.16376921138808,30.646499999999968,27.63618039808486,35.90218495934959,34.78433922996865,24.881605691056812,33.82778355879281,0.8961868500508611,0.8165526728982324,0.8749913913189595,0.7859826216421477,0.4721915305186606,0.5608526277363828,0.46875300636007294,0.5471549927139302,0.24930234652252575,0.3021076519886772,0.637088555440618,0.3472832867692402,290.80708661417316,514.6099572199153,350.5679133858273,600.3288486576978,1479.3769999999956,1232.9564121944966,1490.6999999999991,1271.2844545225387,2103.6717479674817,1959.0395421435956,1017.9654471544682,1832.6763787721131,0.04826095682485032,0.04261695682252281,0.045788155209243675,0.040997696267444976,0.03452812485858431,0.03588354717000525,0.03521773789583861,0.03581988748530206,0.03266863615080685,0.03297093157311815,0.036975847787683654,0.03342119070025329,0.1273241133501341,0.0956844122741103,0.11083143486223998,0.08381609053257512,0.05381971031427599,0.06197488204699281,0.051886918256717436,0.06111631921807257,0.050113359571382285,0.051137958990983924,0.0656077979753607,0.048486334446758934,0.002329119953650067,0.0018162050088127736,0.0020965551574657886,0.0016808110992376718,0.0011921914062499874,0.0012876289575019918,0.001240289062499987,0.001283064339459699,0.0010672397879538042,0.0010870823287992394,0.0013672133196179503,0.001116975987822697,drzwi_1
0.8004429133858268,0.8833777667555334,0.33390748031496054,0.8186496372992745,2.1945,1.62761400856639,0.8407499999999999,1.5895691609977316,3.4148882113821135,2.991155046826224,1.2705792682926826,2.9188345473465134,0.9612447651636967,0.9571896641796852,0.9837640520238918,0.9602973841638034,0.8744354611364895,0.9161779109212819,0.9588803191105804,0.9176147390025419,0.7487238732508933,0.7988980465704231,0.9357078083443517,0.8048127179225472,3.203740157480315,3.535495070990141,1.3356299212598421,3.278566557133114,10.452000000000004,6.943814562862182,3.3770000000000002,6.821869488536154,20.99491869918699,16.738813735691988,5.273373983739834,16.224765868886575,0.3355142830766782,0.32839151277326173,0.37871602850639485,0.33392730065588,0.2501777922485827,0.2767605310463474,0.3321653038210041,0.2789349494928812,0.2138787622453013,0.22504112187112232,0.2994350825986281,0.22570769060549067,0.8117157159653686,0.7922020676620541,0.9214335340435382,0.8074878756092354,0.5296393197066627,0.6291895675649177,0.8025692307692307,0.6389351535879111,0.3791388312545816,0.42009131604570765,0.7064001397932527,0.4320367316447715,0.11256983414845734,0.10784098566151132,0.14342583024765648,0.11150744212332246,0.06258892773437502,0.07659639154505622,0.11033378906249999,0.07780470604859618,0.045744124939582125,0.050643506533013326,0.08966136869084725,0.050943961598463906,drzwi_1
7.2726377952756,7.35147870295741,3.4032972440944946,8.262384524769057,18.60900000000002,13.380196523053627,7.4177499999999945,14.070798689846283,25.481961382113848,22.409729448491138,8.139481707317058,22.868366285119645,0.9219261496384521,0.9207563598821604,0.9818704643037359,0.9022741130543781,0.5272128527823995,0.7474307964837056,0.9224178662121343,0.7223923977066644,0.169146128497439,0.33980314832806724,0.9074034903387164,0.31612244724509886,100.755905511811,102.21886043772109,23.33759842519689,126.06758013516033,611.3400000000006,326.17586293776685,99.73899999999968,358.6082136558317,1072.525406504065,850.7481789802276,118.8282520325203,882.4432882414148,0.07778497892094884,0.07731215339551964,0.10550523782963468,0.07260377328493679,0.05176699977422881,0.05921938816080086,0.0745901562288884,0.057619173022332465,0.04685291902591039,0.048455210323479415,0.07149661492010774,0.048042417392562826,0.24116268921784303,0.23294190693886996,0.4075083163450356,0.20281428575513732,0.10232996950551716,0.1387237427746994,0.21219143290967318,0.13002313501251425,0.06981542769293998,0.07898212036041043,0.1936218085781186,0.0759009550855764,0.006050502945732454,0.005977169062652358,0.011131355209487779,0.005271307895210502,0.0026798222656250056,0.0035069359341396004,0.005563691406249978,0.0033199690997774856,0.002195196021248516,0.0023479074074926262,0.005111765945034172,0.0023080738689212235,drzwi_1
13.76082677165353,19.808295616591238,12.901574803149616,14.315084630169313,28.13399999999999,25.50995212899967,26.322499999999955,20.624590576971443,28.372205284552862,28.932622268470272,20.9799288617886,26.047346514047753,0.8214014518655613,0.6384869602882858,0.8405818735202816,0.8038356085805344,0.27106130536123446,0.3926581535890018,0.3665394839624064,0.5924728265767705,0.24640742657386824,0.23377214648333797,0.586662996318458,0.3686220307174588,300.7283464566935,608.2837125674265,267.3641732283464,330.08270816541705,1231.960000000001,1024.0332577475388,1062.925999999999,687.1463844797144,1279.71443089431,1298.0301768990605,693.5254065040639,1069.6316337148785,0.050980914065815966,0.043790196440728034,0.052350443720186546,0.05021047418972271,0.03911696203375193,0.04020919520221841,0.04026356040981713,0.04324718505227593,0.03911921035463591,0.038906621834143056,0.042848320496021886,0.03988344892807001,0.11103710735106787,0.07435949457457465,0.11878735527300703,0.10610127537464298,0.05696186796742547,0.06061571101156838,0.058367744257726284,0.07670615318576353,0.05358596445400803,0.05078230983818906,0.07404942237949814,0.06016797064683459,0.0025990535989861125,0.0019175813043175503,0.002740568957700419,0.0025210917183568103,0.0015301367187499897,0.001616779378810104,0.0016211542968749932,0.0018703190149457981,0.0015303126187702538,0.0015137252225450174,0.0018359785693298095,0.001590689498397969,drzwi_1
10.942421259842494,10.527373054746137,12.040600393700792,18.259780519561083,22.8355,17.05492567397326,25.609250000000003,23.86797682035768,22.565802845528435,22.003121748178906,19.95579268292687,23.649583766909398,0.8122422167394278,0.8170929715930064,0.775344606013223,0.49019426901785046,0.20266359660329064,0.5327314941191594,0.014596370981119482,0.11955415117193964,0.21327801513623923,0.2504765817300716,0.3887739522629498,0.1430418618543215,188.59842519685043,183.8130076260154,225.81988188976462,512.3392646785302,802.8739999999996,470.2292768959422,992.2629999999998,886.0327538422738,793.7977642276425,758.1623309053044,615.5548780487816,866.7565036420395,0.06409344651258535,0.0653726408546542,0.06130606796643103,0.05238803195399318,0.04950282110016562,0.053769036156871015,0.04892001603382819,0.049246690405066476,0.04954186860910922,0.049655147255487295,0.050896086967802685,0.049348566986155494,0.1310165442829657,0.1474780678656822,0.12110470994176957,0.07735277769650818,0.06316063470085315,0.09093825173392328,0.052879190546693905,0.0639725208120759,0.06398482672946314,0.06956070574680735,0.07342992999084283,0.06219772267719368,0.00410796988586164,0.004273582172311605,0.0037584339695046613,0.0027445058920126104,0.0024505292968750028,0.0028911092492389023,0.002393167968750007,0.0024252365158524665,0.0024543967452822415,0.0024656336489641277,0.0025904116686341345,0.002435281063587076,drzwi_1
7.737696850393701,12.778969557939147,7.515994094488181,5.228098456196915,16.02449999999999,15.768203577727322,15.689000000000025,9.02418745275887,15.895325203251991,15.907648283038485,12.72637195121952,14.799167533818933,0.8276072201743176,0.5396984052169098,0.833166260584534,0.9145358056608179,0.26530496974423257,0.2845967419399008,0.315470972581709,0.7560514314044179,0.2670760500250615,0.2854707827916193,0.541915882515856,0.37263658984201226,97.3720472440945,260.1068882137768,94.62106299212597,48.28768057536119,409.8979999999996,402.497354497353,389.08199999999994,137.09750566893402,405.4512195121949,397.99687825182116,260.26930894308913,348.8220603537981,0.08914661338177961,0.07307621410904458,0.09061228966784715,0.10738380310399964,0.06861976300600277,0.0688209694830231,0.06872986921182814,0.08448230220413995,0.0688549072208881,0.0685540173905596,0.07308498689511035,0.07011383108263633,0.18423305891496985,0.11424413468736548,0.19853682696611324,0.28109937345835734,0.0947439032021604,0.09987928690605113,0.09349678119599751,0.17283954930972478,0.09828630627974722,0.09375477831008427,0.11452867380286263,0.10325388417664497,0.007947118677440487,0.005340133068510926,0.008210587038849838,0.011531281169078563,0.004708671874999987,0.004736325840583197,0.004723794921875002,0.007137259385711631,0.004740998248397108,0.004699653300385146,0.0053414153094584515,0.0049159493090844605,drzwi_1
1.9323326771653557,1.9686279372558733,0.7475393700787409,2.2072044144088316,5.375750000000003,3.75434618291761,2.0385,4.186948853615521,8.09984756097561,6.852497398543181,3.1206808943089412,7.449531737773155,0.9409722822070765,0.9406014541250545,0.9803360048687767,0.9283150707200597,0.6732607943718051,0.8319148262778562,0.9323059239682651,0.7910473589574135,0.3216168193648447,0.5054793946136198,0.8666894022931291,0.4162955285473532,9.17618110236221,9.211730423460848,3.043307086614174,11.118358236716483,51.12899999999998,26.079113126732143,10.434000000000003,32.43134290753333,106.96036585365854,77.02913631633716,20.482723577235742,91.02393340270558,0.22356518516085364,0.2214416907348149,0.2920857922260339,0.21295835497782767,0.1491964675771514,0.17224533683214563,0.2205404361661937,0.16521133510458688,0.12865857797628694,0.1354155573867494,0.18765333273026852,0.13164824605511757,0.5849154363389082,0.573398779563981,0.8255994584387354,0.5411890959061045,0.28170597767283734,0.3701754665026934,0.5748358100506766,0.34485324620839686,0.1857709281626577,0.21184956665226806,0.4342712323853874,0.19655175612628398,0.04998139201600677,0.04903642239549341,0.08531411002030985,0.04535126095486246,0.02225958593749999,0.0296684560604193,0.048638083984374955,0.027294785247040106,0.016553029686880306,0.018337373182364024,0.035213773284776866,0.01733126068938878,drzwi_1
9.166338582677165,6.174220348440711,8.553641732283477,14.812821625643283,19.18849999999996,10.804988662131501,18.116749999999957,18.178130511463753,18.334349593495954,17.15088449531733,14.693851626016261,18.45109261186263,0.893554170484242,0.9466400099244466,0.9061426630253103,0.7270343307066579,0.5331946417413868,0.8413091250165146,0.5949216055112189,0.5812184695047179,0.5516563502020685,0.6124447079196083,0.730222910207117,0.5610648954459373,135.76574803149632,68.15847231694464,120.35236220472464,348.6638973277952,589.2859999999987,202.06701940035197,520.9169999999983,533.2940287225974,559.4857723577239,489.12174817897983,348.01117886178884,554.6118626430791,0.06554676874606985,0.07963952732024403,0.06731401310066137,0.052971314556365806,0.04857464455608501,0.061532999269635555,0.049564824976993535,0.04939111107883666,0.049401769582618306,0.050622550741898864,0.05319612871640116,0.049088992946941676,0.1565720880916397,0.24519960651135203,0.17301398717230157,0.10304458042782182,0.07864627867675039,0.1518246695929087,0.08337219027002686,0.0833748407211979,0.0886138598175608,0.09547306141143155,0.0995256107273852,0.08400529878088797,0.00429637889305076,0.006342454311791894,0.004531176359716011,0.002805960165829452,0.0023594960937499995,0.0037863099991169696,0.0024566718750000023,0.0024394818536019815,0.002440534837894111,0.002562642643616125,0.0028298281104119204,0.00240972922854489,drzwi_1
2.058809055118112,3.186310372620746,2.5927657480314963,3.34453468906938,5.439249999999998,5.5966238347190735,5.985500000000003,5.8120433358528585,7.848323170731702,8.321800208116539,6.900406504065034,8.481009365244521,0.9594816043832577,0.9197911242691028,0.942160946166921,0.9123131478054067,0.7908873405198739,0.7789620729836033,0.7412096927872194,0.7586402274538512,0.5925606885755523,0.5507251713813313,0.6732793688737744,0.5178418773904548,10.439960629921266,20.56221712443426,14.796259842519687,22.486700973401955,54.22099999999995,56.60972537163004,65.84799999999998,61.873519778281626,106.57621951219514,115.78043704474513,83.17276422764223,124.40686784599374,0.1941343445546472,0.16369952513685235,0.1783266469362454,0.1607505517342201,0.13031957414851372,0.12904724184860805,0.1266960021197393,0.12749149437318558,0.111679820414058,0.10907716792175265,0.11874311751344156,0.10882517231489114,0.5704422223080119,0.4272383404839814,0.49605753374795103,0.4118205343524993,0.2751613928592888,0.2704026664095651,0.262977846625032,0.26287972149889915,0.19186396357588653,0.18112092181054057,0.21861992301401426,0.18424693339544668,0.03768814373566248,0.02679753453003095,0.03180039300752432,0.02584073988285617,0.016983191406249966,0.01665319062873314,0.01605187695312499,0.016254081137508012,0.012472382287716246,0.011897828561830224,0.014099927956810993,0.011842918129365748,drzwi_1
